TransactionAmount,TransactionType,MerchantCategory,Location,DeviceType,SpendingDeviationScore,VelocityScore,GeoAnomalyScore,PaymentChannel
1424.57,0,0,1,1,-0.06,9,0.87,0
1372.43,0,7,6,2,1.07,2,0.46,2
268.73,3,6,2,2,-0.94,6,0.76,1
1804.72,0,5,4,0,-1.72,11,0.91,1
24.62,2,6,7,3,-1.64,1,0.89,1
19.11,1,5,5,3,0.65,10,0.11,2
404.31,3,7,2,2,-0.92,12,0.92,1
1386.47,0,4,5,3,-0.69,18,0.4,3
76.13,1,7,2,3,-0.93,5,0.72,0
6.6,1,7,2,0,0.11,15,0.77,2
52.37,1,2,7,1,0.07,17,0.42,3
2399.27,0,3,5,1,0.64,19,0.59,3
25.21,1,4,4,1,1.53,14,0.34,2
489.87,3,0,7,3,0.98,19,0.75,1
0.01,3,5,0,0,1.04,12,0.82,2
48.96,1,2,5,2,-0.64,7,0.37,0
108.14,1,4,3,0,0.32,12,0.73,3
630.24,3,1,7,2,0.67,20,0.49,2
687.21,0,5,3,1,0.26,19,0.44,0
71.22,1,7,5,2,0.57,9,0.96,1
264.87,3,6,2,3,1.47,8,0.52,1
401.03,3,3,1,1,0.91,7,0.19,2
1442.64,0,2,2,1,-0.33,9,0.14,2
920.75,0,3,1,0,-0.28,16,0.31,2
52.42,2,7,7,3,0.46,2,0.75,2
25.24,2,7,7,3,-0.13,15,0.1,3
1176.08,0,3,6,1,1.19,2,0.8,0
554.78,3,1,3,0,-0.76,16,0.61,2
0.84,1,3,6,2,0.9,15,0.44,2
159.73,3,7,5,1,-1.37,9,0.5,2
587.67,3,6,4,0,1.11,17,0.46,3
888.3,0,1,4,1,0.37,17,0.15,0
0.01,3,4,4,1,0.06,13,0.12,2
140.66,3,3,2,1,-0.59,6,0.67,2
101.83,1,3,3,2,0.85,13,0.35,2
210.21,1,1,7,3,-0.78,16,0.37,2
30.7,2,1,1,0,-1.14,18,0.99,1
4.27,1,4,5,1,1.8,17,0.06,0
513.65,3,2,0,1,1.16,2,0.05,2
631.24,0,6,4,2,1.65,9,0.04,3
17.18,2,5,6,1,-0.66,18,0.52,2
11.09,2,4,2,0,-0.3,16,0.29,3
20.48,2,1,0,2,1.14,8,0.41,0
26.77,3,1,4,3,1.26,7,0.23,1
19.49,2,0,4,1,1.05,6,0.27,3
34.75,2,4,5,2,0.15,4,0.12,3
1407.13,0,1,3,0,2.85,2,0.48,2
293.41,3,7,4,0,-1.04,1,0.7,1
17.05,2,4,7,1,0.16,11,0.49,1
6.95,2,4,6,3,0.54,1,0.0,0
15.46,1,2,3,1,0.54,6,0.62,0
43.6,1,6,2,3,-0.05,3,0.89,3
1063.15,0,6,0,0,1.05,11,0.06,0
373.12,3,3,4,3,0.43,20,0.77,2
56.03,2,6,1,0,-0.79,20,0.1,0
250.43,1,4,1,2,-0.87,10,0.95,2
1096.67,0,5,0,3,-0.56,17,0.73,2
1797.63,0,5,4,0,1.42,10,0.21,0
444.11,3,6,7,3,-0.18,11,0.19,0
0.91,1,5,7,2,0.39,7,0.53,0
89.02,1,3,3,0,-2.41,18,0.72,0
245.47,1,1,6,0,0.77,20,0.15,1
41.14,2,5,3,0,-1.31,6,0.55,2
7.89,2,7,1,0,-0.82,6,0.43,3
49.87,1,1,5,2,0.34,10,0.83,1
539.7,3,1,4,1,0.41,13,0.85,2
690.39,3,7,7,3,0.03,14,0.15,3
21.22,2,7,3,2,0.82,11,0.52,3
162.35,0,2,1,2,-0.65,8,0.23,0
2329.65,0,6,4,2,0.16,15,0.22,2
375.65,3,7,0,2,0.23,12,0.28,0
14.02,1,6,7,1,-0.53,14,0.35,3
14.4,2,1,4,1,-0.89,4,0.6,1
190.55,3,0,2,2,0.69,5,0.34,3
390.12,3,1,5,2,-0.74,13,0.55,1
12.36,2,0,3,1,-1.49,19,0.39,0
557.39,0,3,4,1,-0.44,1,0.52,1
51.44,2,2,7,3,-1.96,15,0.77,0
1051.73,0,7,3,3,0.88,10,0.75,2
85.15,3,6,2,0,0.04,16,0.41,0
14.11,2,6,0,2,0.22,19,0.59,0
432.28,3,6,0,3,0.6,10,0.96,3
881.51,0,4,6,2,0.49,6,0.26,3
324.1,3,4,3,1,0.54,10,0.67,1
1158.7,0,3,3,1,-0.07,11,0.79,0
113.02,1,3,1,0,-2.06,17,0.49,2
35.32,0,3,5,0,-0.66,2,0.15,2
409.57,3,3,1,1,-2.12,9,0.59,3
173.48,1,6,2,3,-0.13,14,0.92,2
1547.39,0,1,2,1,-1.56,11,0.35,3
14.12,2,0,0,3,0.48,8,0.19,3
417.3,3,1,1,1,-0.25,6,0.56,1
409.58,3,7,4,2,-1.57,4,0.85,0
38.69,1,1,5,1,-0.3,14,0.79,3
400.49,3,1,6,1,3.59,15,0.03,1
754.48,3,2,7,1,1.13,16,0.48,2
264.07,3,0,7,2,1.85,18,0.55,1
58.1,1,5,3,2,0.58,2,0.59,1
22.06,1,1,5,3,1.26,7,0.67,2
282.14,3,1,7,3,0.77,2,0.74,1
189.42,3,2,6,1,0.23,9,0.84,1
1636.81,0,3,5,3,-0.91,13,0.46,2
28.12,2,4,4,1,-1.01,18,0.37,2
172.62,3,3,5,0,1.11,18,0.37,3
28.46,2,0,6,0,-0.53,4,0.08,3
40.2,1,3,5,1,-2.08,10,0.4,3
13.13,2,3,4,0,-0.64,7,0.18,3
425.33,3,1,0,1,0.12,19,0.72,0
960.09,0,1,5,0,-0.77,20,0.63,2
219.91,3,7,6,1,-0.86,18,0.48,1
1369.18,0,3,3,2,-0.22,9,0.24,1
31.53,2,6,4,1,0.58,16,0.91,2
1030.19,0,7,1,2,-1.67,13,0.03,0
1609.69,0,5,6,1,-1.45,16,0.26,0
4.67,2,5,1,3,-1.13,5,0.58,3
1.84,1,1,5,3,-1.21,11,0.96,0
18.23,1,4,3,0,0.12,4,0.99,3
364.26,3,5,5,0,-0.82,5,0.76,0
24.0,2,1,3,2,-0.2,4,0.58,2
40.68,2,6,0,1,-0.28,16,0.93,3
74.98,1,4,1,0,0.15,9,0.25,1
9.08,2,4,3,2,-1.15,9,0.96,1
147.81,1,0,0,0,0.81,2,0.58,1
18.16,2,7,5,3,0.38,17,0.44,0
198.75,3,5,3,2,0.33,20,0.62,2
38.43,1,0,2,1,-0.31,8,0.62,3
42.8,2,7,5,3,0.23,14,0.92,2
1269.06,0,2,7,1,0.68,19,0.34,1
1473.24,0,2,7,3,1.33,5,0.5,0
264.13,3,3,6,3,-1.47,15,0.2,0
141.74,3,4,6,3,-1.28,17,0.94,3
32.57,3,3,4,3,1.63,10,0.32,0
54.43,2,3,1,2,-0.83,2,0.67,1
8.01,2,7,4,3,0.44,9,0.91,3
1820.85,0,5,1,0,-1.91,17,0.84,2
67.68,1,0,7,3,1.25,19,0.76,0
93.23,1,4,1,3,0.51,6,0.71,0
14.99,2,1,1,0,-3.66,15,0.29,2
2300.87,0,5,3,0,0.17,18,0.68,1
15.62,1,7,6,1,-0.42,11,0.32,0
37.21,1,2,4,0,-0.23,13,0.32,3
49.86,1,4,2,0,-0.22,20,0.49,0
1919.79,0,0,0,2,0.72,14,0.8,0
349.63,3,6,0,0,1.26,17,0.76,3
9.85,2,3,1,2,0.86,17,0.36,1
16.06,0,2,3,2,0.53,10,0.04,0
510.59,3,2,2,0,-0.97,7,0.27,3
1053.89,0,3,3,1,-0.59,8,0.51,3
1053.16,0,1,7,1,0.05,9,0.72,2
468.79,3,4,6,2,-0.62,18,0.05,0
238.91,1,1,2,0,0.1,16,0.46,2
137.38,1,0,2,1,0.91,17,0.88,2
342.34,3,6,6,2,-0.52,18,0.28,3
6.83,2,2,7,3,1.73,6,0.96,2
1005.76,0,5,4,3,0.55,12,0.38,0
206.14,3,5,5,2,0.04,8,0.23,2
115.82,1,6,4,0,-1.26,15,0.32,2
0.01,3,0,7,2,1.43,16,0.52,3
40.67,2,2,0,1,-0.6,4,0.52,3
29.19,1,2,6,1,0.76,7,0.27,0
1267.3,0,2,0,3,-0.16,18,0.46,1
9.55,1,2,5,3,-0.48,14,0.71,3
12.28,2,2,0,3,-0.35,6,0.79,0
1551.71,0,3,1,3,-0.7,5,0.83,2
10.04,2,5,6,2,-0.49,19,0.27,1
490.47,0,6,4,1,0.49,16,0.13,1
147.86,1,7,0,0,-0.49,12,0.51,1
154.88,3,5,6,2,0.56,10,0.39,0
437.75,3,6,5,1,0.59,11,0.3,3
17.81,2,1,0,1,0.28,4,0.55,2
108.54,1,5,6,1,0.73,16,0.46,2
35.78,3,5,7,0,0.75,4,0.4,3
5.69,1,1,2,0,-0.3,4,0.09,2
428.18,3,0,6,1,-1.19,11,0.88,2
231.24,1,7,3,2,-0.01,8,0.97,3
545.76,3,6,7,0,0.51,19,0.78,0
6.36,1,3,3,3,1.97,5,0.79,2
0.01,0,2,2,0,0.26,13,0.88,0
1359.66,0,0,1,2,0.93,14,0.97,2
59.11,2,7,1,1,1.09,17,0.31,1
765.75,0,1,4,0,-0.18,13,0.4,2
80.64,1,3,1,0,0.45,7,0.92,3
14.62,2,7,1,1,-1.12,1,0.44,0
465.88,0,3,2,2,-1.06,16,0.77,2
1171.43,0,0,2,2,-0.51,15,0.85,0
58.31,1,1,5,1,0.76,20,0.4,1
513.47,0,3,2,1,-0.48,14,0.17,3
1392.49,0,1,2,2,0.21,1,0.41,1
687.45,0,4,0,0,1.55,1,0.2,1
1792.12,0,7,3,3,0.61,2,0.42,2
1849.63,0,7,4,1,0.36,6,0.74,1
384.03,3,3,2,1,-0.48,10,0.06,3
82.13,1,3,6,3,-0.77,8,0.91,0
72.26,3,5,7,0,1.2,8,0.24,0
12.21,2,1,3,2,-0.25,10,0.33,3
114.21,1,1,6,3,1.59,8,0.05,3
317.8,1,0,1,2,-0.18,8,0.97,2
12.7,1,0,1,2,-1.34,16,0.5,3
1415.93,0,3,1,2,0.67,10,0.59,2
9.77,2,7,2,1,0.23,14,0.02,3
116.86,1,1,0,0,-1.64,9,0.61,3
49.19,2,7,2,0,0.87,11,0.17,1
11.8,2,4,5,1,-0.45,20,0.24,2
6.36,2,6,7,3,1.0,7,0.43,3
15.66,2,4,1,2,-0.87,15,0.52,3
7.78,2,1,3,2,-0.59,5,0.27,2
49.38,1,1,5,0,-0.34,13,0.68,0
939.41,0,3,5,2,-1.14,8,0.84,3
743.8,0,5,1,1,-0.74,8,0.94,0
608.56,3,4,1,0,0.28,10,1.0,3
664.71,3,3,5,2,-0.53,12,0.89,1
279.94,3,1,5,2,0.77,20,0.06,2
1897.51,0,3,2,1,0.55,19,0.02,1
18.17,2,6,5,2,0.82,14,0.99,2
9.16,2,4,1,0,-2.12,1,0.13,3
648.17,0,2,6,0,-0.54,2,1.0,3
26.72,2,6,6,2,-0.5,13,0.33,1
271.34,1,3,5,2,-0.02,11,0.66,3
515.14,3,7,1,0,0.6,20,0.44,3
733.92,0,1,3,3,-0.44,13,0.14,1
278.29,3,6,1,2,0.17,13,0.44,2
126.95,1,7,2,0,-1.07,7,0.82,0
219.93,0,7,4,3,0.35,1,0.71,3
819.89,0,6,4,2,-2.23,15,0.52,0
1172.49,0,6,3,0,-0.62,13,0.74,1
38.19,3,1,0,1,1.03,11,0.77,1
24.58,1,7,4,2,0.0,20,0.95,1
87.38,1,3,2,0,0.26,7,0.49,2
1776.11,0,7,6,1,0.87,8,0.07,3
21.64,2,0,2,1,2.62,8,0.43,2
47.94,1,0,5,2,-0.16,9,0.97,3
106.68,3,6,2,3,-1.51,1,0.07,2
454.29,3,4,2,2,0.8,1,0.9,1
7.05,2,5,6,1,-0.82,12,0.66,3
37.53,2,4,7,0,1.01,6,0.22,0
12.96,2,3,1,0,0.89,13,0.92,3
18.78,3,3,6,0,0.39,12,0.26,0
54.82,1,2,7,3,-1.49,15,0.9,0
22.3,2,0,0,0,1.17,14,0.49,3
71.07,2,4,4,0,-0.06,20,0.95,0
39.64,1,1,4,0,1.33,4,0.18,0
16.16,2,1,7,1,-0.42,16,0.94,3
8.28,2,5,2,1,0.7,10,0.56,0
0.01,0,6,7,1,0.89,19,0.02,2
8.36,2,4,6,0,-0.13,13,0.11,3
52.02,1,7,4,3,2.02,12,0.44,2
111.11,2,3,1,1,1.43,15,0.24,3
19.24,2,7,0,3,0.51,13,0.45,0
642.01,0,4,3,3,0.55,6,0.84,0
752.75,0,6,7,3,2.11,12,0.78,0
127.12,1,0,4,1,1.12,9,0.34,1
1227.39,0,4,0,2,0.57,10,0.29,3
73.45,3,6,2,3,1.72,6,0.71,2
831.36,0,3,0,2,-0.32,6,0.08,1
1308.04,0,2,6,3,-0.97,10,0.32,2
288.74,3,1,1,2,-1.16,3,0.79,2
703.54,0,3,0,2,1.72,2,0.56,0
3.57,2,3,2,3,-1.06,20,0.84,3
1674.46,0,1,0,2,-1.2,4,0.08,0
13.46,1,6,3,1,0.0,20,0.45,0
200.25,1,3,7,2,1.04,16,0.15,1
226.17,0,3,3,2,0.04,11,0.25,0
18.12,2,5,2,0,-0.56,11,0.78,0
9.03,2,1,2,0,1.04,13,0.69,2
7.96,2,5,7,1,0.38,12,0.27,2
71.27,1,6,3,0,0.91,19,0.33,0
314.41,1,4,3,2,0.57,7,0.55,3
24.27,2,7,4,3,-1.11,9,0.03,3
1540.71,0,1,2,0,0.39,14,0.03,1
299.59,1,6,4,2,-1.74,6,0.54,0
181.78,1,1,3,3,0.58,5,0.96,1
39.14,1,0,1,2,0.51,10,0.9,1
74.96,3,3,7,3,0.33,16,0.72,2
382.57,3,1,0,3,1.04,14,0.93,3
12.44,2,4,5,0,-1.44,7,0.59,0
745.18,0,6,4,3,-2.08,3,0.43,1
26.63,2,6,1,2,0.08,20,0.28,3
1018.42,0,5,0,1,-0.45,1,0.73,2
16.48,2,0,3,1,0.5,11,0.38,1
88.5,1,4,1,0,0.09,16,0.71,0
693.6,3,3,2,3,-1.3,10,0.78,0
2.05,1,6,1,0,-0.44,18,0.41,1
2415.37,0,7,2,2,-1.11,3,0.53,2
916.5,0,1,5,1,-0.97,14,0.81,1
164.95,3,2,6,1,1.28,10,0.64,0
1183.58,0,1,3,3,0.49,5,0.67,3
866.01,0,4,4,2,2.06,15,0.88,2
31.34,2,0,4,3,-0.03,1,0.46,1
240.34,3,2,0,1,-0.7,14,0.58,3
17.4,2,0,0,3,-1.42,11,0.39,1
180.51,3,7,0,3,-0.72,11,0.76,0
6.8,2,4,0,1,-0.21,4,0.87,2
18.74,1,0,2,2,0.99,20,0.38,3
5.52,1,0,4,0,0.7,15,0.27,1
17.9,2,6,1,3,0.74,20,0.95,2
763.64,0,6,0,1,1.99,8,0.31,0
93.79,1,5,4,1,-0.78,15,0.28,1
692.26,0,1,0,3,2.84,10,0.93,0
406.32,3,3,6,0,1.43,14,0.05,2
184.69,1,4,2,3,1.65,10,0.59,1
29.69,2,5,6,3,0.04,17,0.59,1
54.03,3,3,2,0,-1.75,19,0.09,2
15.8,2,3,7,3,1.86,14,0.95,0
132.66,1,7,2,2,-1.22,5,0.34,1
17.19,2,7,2,1,0.81,13,0.96,0
32.16,2,0,1,2,-0.21,4,0.14,1
326.21,0,7,5,3,1.14,18,0.75,0
33.58,1,5,6,1,0.6,13,0.78,1
18.13,1,1,1,0,0.66,3,0.51,2
15.16,3,6,2,0,-2.86,12,0.08,1
336.75,3,2,7,1,-0.81,5,0.88,3
129.69,1,1,5,2,0.79,19,0.6,3
6.01,1,6,6,1,-0.53,13,0.96,0
129.35,1,2,0,1,0.83,9,0.28,3
305.24,3,4,6,0,-1.65,2,0.38,1
1045.1,0,6,5,1,-0.43,7,0.86,2
110.19,1,6,3,3,-0.96,11,0.73,0
90.12,1,7,7,0,0.6,19,0.13,2
30.06,1,0,2,1,-2.23,1,0.27,3
94.72,2,7,1,1,0.2,3,0.49,2
0.01,3,3,4,3,-0.09,10,0.82,1
88.8,3,4,1,0,-0.72,14,0.18,0
816.47,0,3,6,2,-2.22,12,0.25,1
1197.69,0,6,5,0,0.24,11,0.56,0
12.7,2,6,6,1,0.05,4,0.62,2
149.94,1,6,6,2,2.13,20,0.79,1
598.77,0,7,3,3,0.12,17,0.84,1
67.0,1,1,0,0,-0.95,19,0.32,0
1613.82,0,0,5,0,-0.14,7,0.17,3
297.41,3,6,4,3,0.35,8,0.15,2
635.34,0,2,6,1,1.02,2,0.01,2
0.01,3,3,3,1,-1.08,3,0.58,3
1043.03,0,0,7,3,0.69,2,0.04,0
298.08,3,4,3,3,0.69,8,0.77,0
320.47,3,4,0,3,-0.3,7,0.75,1
14.88,2,2,1,3,1.06,17,0.44,2
1496.87,0,3,3,0,-1.12,2,0.94,3
7.86,2,0,5,1,0.62,5,0.17,2
65.51,1,7,0,1,0.67,12,0.35,2
340.06,3,4,5,3,0.08,10,0.3,3
152.04,3,6,1,0,-0.32,7,0.33,3
1008.14,0,2,0,3,-0.5,13,0.06,0
467.25,0,7,7,2,-0.6,3,0.06,2
1134.22,0,7,2,3,1.04,4,0.35,0
65.1,1,1,0,0,0.89,10,0.86,2
26.17,1,1,0,0,0.74,20,0.7,2
5.64,2,5,4,2,3.51,13,0.01,3
8.46,2,7,3,3,0.34,10,0.12,0
601.46,0,4,6,2,1.02,9,0.93,1
0.01,0,2,1,3,-0.48,16,0.37,0
26.1,2,4,7,2,0.9,19,0.71,1
1257.05,0,2,4,0,0.69,8,0.58,1
182.37,1,1,6,0,0.97,13,0.8,0
89.54,1,6,7,0,1.48,3,0.09,0
678.72,0,4,0,3,-0.11,11,0.67,1
0.01,3,6,2,2,0.39,19,0.56,2
291.32,3,3,4,3,1.68,13,0.92,0
9.83,2,7,2,0,1.25,8,0.13,2
161.54,1,2,4,0,-0.2,1,0.35,0
150.26,3,2,3,2,-0.01,5,0.85,1
131.84,1,6,7,3,2.24,8,0.97,1
515.71,3,6,5,2,-0.59,11,0.11,1
9.84,2,4,6,2,0.5,19,0.68,0
1613.81,0,0,0,2,0.28,12,0.41,0
24.06,1,7,3,3,-1.54,1,0.04,1
1181.36,0,1,5,3,-2.15,9,0.55,2
114.6,1,3,6,1,-0.2,9,0.27,2
168.58,3,4,2,2,-0.23,11,0.27,3
646.76,0,4,2,3,0.76,2,0.26,3
201.04,3,3,2,1,1.57,3,0.56,2
1553.67,0,4,0,1,-0.09,9,0.12,3
906.27,3,1,6,0,-0.91,17,0.93,3
1782.46,0,5,2,2,1.12,3,0.94,2
507.55,1,4,3,0,-1.58,18,0.2,2
1159.38,0,5,7,0,-0.87,8,0.61,1
48.08,1,5,2,2,-0.61,6,0.75,2
262.47,3,3,3,1,-1.76,11,0.35,3
7.97,2,1,3,2,0.56,14,0.03,1
76.49,2,5,3,0,-0.01,7,0.92,0
33.56,2,3,0,1,1.18,11,0.24,2
272.27,3,7,4,0,1.15,6,0.12,3
426.03,0,3,3,1,0.59,17,0.18,2
583.96,0,0,0,0,2.44,10,0.37,2
44.19,1,5,5,1,0.1,18,0.87,2
19.98,2,3,1,0,-0.99,10,0.29,1
5.12,2,5,6,2,1.08,18,0.69,0
1553.95,0,7,3,0,0.1,11,0.27,3
1128.85,0,5,4,2,-0.19,16,0.32,2
1228.6,0,3,6,3,-1.61,13,0.13,0
347.71,3,6,0,0,-0.65,14,0.3,0
27.88,2,6,3,2,-0.18,3,0.35,1
40.52,2,1,6,3,-0.47,20,0.88,0
182.62,3,0,1,3,0.51,16,0.61,0
5.21,2,0,3,2,-2.17,9,0.54,3
60.46,1,6,0,0,-1.32,16,0.57,0
0.01,3,1,4,3,0.55,19,0.97,0
73.37,3,1,0,1,0.42,12,0.56,1
1098.46,0,5,4,3,2.71,14,0.05,3
1292.65,0,0,0,3,-0.37,6,0.3,0
410.72,3,6,0,0,-0.26,9,0.52,3
450.11,3,3,6,1,1.19,8,0.88,2
1173.22,0,2,5,2,0.62,18,0.67,3
25.55,2,1,1,1,1.12,8,0.67,2
120.02,3,2,5,1,-1.39,17,0.26,0
30.85,2,1,4,0,1.28,8,0.2,2
196.38,3,0,5,0,-0.21,9,0.21,0
1248.8,0,1,5,3,-1.82,1,0.12,2
277.75,3,4,7,3,-0.1,11,0.86,0
10.42,1,4,7,1,1.14,17,0.66,0
22.88,2,1,4,0,0.66,5,0.37,1
8.48,2,0,6,1,-0.0,11,0.1,1
186.38,1,0,4,2,1.05,7,0.95,2
518.95,0,7,3,1,0.2,5,0.36,0
7.27,2,3,3,0,0.37,17,0.79,1
283.82,3,6,2,0,1.1,5,0.18,0
62.36,2,2,3,0,1.04,12,0.25,3
2082.31,0,7,5,2,-0.05,17,0.56,3
70.68,1,4,2,2,0.79,3,0.67,0
50.86,1,3,7,3,-0.95,2,0.65,3
630.17,0,0,7,0,0.13,4,0.77,3
225.22,3,6,4,2,0.29,10,0.23,0
24.16,2,4,1,1,1.18,12,0.08,0
236.1,3,7,3,1,0.24,17,0.81,3
767.75,0,2,6,1,-1.03,12,0.44,2
23.81,2,0,1,0,-0.7,14,0.79,1
116.53,1,0,3,0,0.74,19,0.39,0
23.54,2,5,1,0,-0.0,8,0.07,1
277.69,0,1,1,2,-1.15,4,0.81,1
11.26,3,6,4,1,-0.58,12,0.98,0
1731.51,0,5,4,2,-0.62,4,0.99,2
1006.86,0,7,2,0,-0.74,19,0.68,1
42.32,2,5,7,2,0.49,4,0.67,0
122.85,1,4,0,3,-0.5,8,0.47,0
83.25,3,7,2,1,1.6,3,0.07,0
1213.09,0,1,6,2,-0.64,11,0.97,0
24.23,2,6,6,2,1.42,17,0.2,2
125.79,1,5,5,1,-1.36,8,0.41,3
632.98,0,7,3,1,0.7,7,0.82,3
98.22,1,5,6,1,0.7,10,0.96,2
81.69,3,1,7,2,-2.18,3,0.01,2
11.57,1,5,7,0,0.18,15,0.28,0
451.22,0,0,1,3,1.55,1,0.27,1
212.5,3,7,0,2,-0.85,8,0.5,0
34.23,1,1,1,1,0.71,8,0.04,3
136.02,3,2,6,2,-0.59,4,0.99,0
47.93,2,3,2,1,-1.14,18,0.71,0
1175.88,0,1,2,2,-0.1,8,0.7,2
499.82,0,6,5,3,-0.09,13,0.92,3
35.41,2,4,0,0,-1.1,16,0.08,2
31.95,2,5,2,1,1.69,5,0.13,1
27.35,1,1,5,2,-1.77,12,0.22,2
563.53,3,6,2,1,-0.1,5,0.21,2
27.89,2,3,5,3,0.45,17,0.18,3
32.4,1,7,3,3,0.75,11,0.53,3
136.92,3,3,0,1,0.5,10,0.52,2
577.65,3,0,0,1,1.4,10,0.33,3
9.7,2,5,1,0,0.41,16,0.88,0
19.05,2,3,4,0,-0.97,12,0.45,0
19.57,2,6,7,3,-0.06,19,1.0,0
774.9,0,1,5,3,1.55,20,0.52,3
194.53,1,0,3,2,1.2,18,0.79,2
18.42,2,3,2,3,0.17,16,0.9,1
67.35,3,1,7,0,-1.23,13,0.83,2
16.34,2,4,4,1,-1.26,19,0.54,3
641.86,3,0,6,2,0.88,16,0.25,2
12.6,1,7,0,1,-0.94,11,0.87,0
280.28,1,0,3,3,-1.25,14,0.97,1
26.96,2,5,4,0,-1.01,3,0.6,1
6.3,2,3,4,0,-2.23,17,0.91,2
29.27,2,1,1,3,-1.46,1,0.32,1
100.74,3,7,5,0,-0.44,16,0.62,2
331.99,0,2,3,2,-0.06,6,0.8,2
104.11,1,7,6,0,-1.72,18,0.59,1
70.37,2,3,1,0,1.34,6,0.74,0
168.31,1,0,2,2,-0.72,4,0.01,0
15.3,2,5,0,1,1.03,9,0.65,2
72.19,1,2,7,3,-1.39,16,0.98,3
9.69,2,6,6,1,1.23,3,0.06,2
37.61,1,5,5,0,0.61,7,0.66,0
297.82,1,6,0,1,-0.84,6,0.45,3
9.19,2,7,7,0,0.29,10,0.06,1
614.48,3,4,6,2,-1.64,16,0.13,0
10.07,2,1,5,2,0.04,3,0.95,2
24.05,2,3,1,1,-1.16,4,0.07,2
198.42,3,5,6,2,0.42,20,0.08,3
88.36,1,1,3,2,-0.92,14,0.83,2
727.88,0,0,7,1,-0.07,7,0.5,1
421.02,0,4,3,3,1.43,6,0.91,0
351.81,1,4,5,3,-0.8,4,0.35,3
70.97,1,2,5,0,-0.01,13,0.47,1
773.74,0,4,3,0,1.67,9,0.13,1
7.7,1,5,1,3,0.34,12,0.26,1
22.1,2,6,6,1,0.85,15,0.43,2
1656.31,0,0,4,3,1.03,5,0.94,0
918.56,0,4,1,1,-1.46,5,0.03,0
6.03,2,7,5,3,1.93,16,0.73,1
381.35,3,1,2,3,0.07,10,0.84,3
17.68,2,3,4,3,0.96,5,0.5,3
30.13,2,1,6,3,-0.66,15,0.31,1
5.31,2,7,3,2,1.33,9,0.86,3
1745.32,0,1,5,3,0.92,4,0.05,0
307.46,3,6,0,2,-0.53,10,0.8,3
1219.31,0,3,2,2,0.31,7,0.57,3
125.66,1,1,1,1,1.79,9,0.75,1
39.75,2,0,0,1,1.78,18,0.03,0
99.03,1,6,7,3,0.53,14,0.9,0
17.17,2,5,3,0,2.22,9,0.45,0
527.86,3,3,2,3,1.22,2,0.44,2
1764.65,0,4,4,1,-0.08,20,0.95,2
152.84,0,2,2,3,0.36,4,0.66,1
428.64,0,2,3,2,-0.86,3,0.64,0
81.5,1,1,3,0,0.58,12,0.0,2
1730.39,0,2,1,3,0.0,16,0.18,2
1215.96,0,4,0,0,-0.68,8,0.26,0
196.45,1,1,1,3,0.91,10,0.27,0
980.43,0,7,7,2,0.34,7,0.31,2
283.9,3,1,3,0,0.96,3,0.77,3
270.09,1,2,6,1,1.87,17,0.17,0
135.99,1,0,5,3,0.06,3,0.79,0
3.62,3,2,3,3,-0.69,9,0.14,1
29.88,1,6,4,2,-0.37,4,0.31,3
30.1,2,5,5,3,0.54,17,0.09,0
66.01,1,5,3,1,1.43,8,0.65,3
192.73,3,4,7,3,0.2,4,0.6,3
31.83,2,2,4,3,-0.06,8,0.48,1
1268.74,0,5,4,0,0.26,7,0.36,3
103.0,1,1,7,0,0.21,5,0.74,0
33.41,2,1,7,1,1.55,4,0.24,2
39.17,1,3,3,3,1.83,14,0.58,0
785.13,3,7,5,2,-0.59,18,0.81,0
54.59,2,2,5,3,1.0,7,0.87,1
91.98,1,1,3,2,0.84,19,0.54,1
152.04,3,6,6,0,1.24,13,0.57,3
13.14,2,7,7,1,0.94,10,0.07,2
17.73,2,7,7,1,-1.64,2,0.17,1
1391.84,0,6,2,0,-0.12,1,0.73,2
1424.69,0,5,0,0,0.68,17,0.78,3
21.62,2,2,1,0,-0.47,1,0.11,1
12.15,2,7,7,1,0.27,4,0.87,1
281.65,3,5,0,2,-1.5,10,0.38,2
1015.73,0,4,2,2,0.51,13,0.93,3
99.31,1,7,1,1,-0.28,18,0.88,3
0.01,3,5,7,1,0.19,6,0.18,2
28.55,2,3,7,2,-0.12,8,0.42,2
231.46,0,3,3,3,0.3,11,0.21,2
237.11,3,0,0,2,-0.98,15,0.64,3
1368.21,0,6,7,0,-0.6,4,0.42,0
91.89,1,6,4,2,0.4,15,0.75,3
0.01,0,6,2,1,0.36,12,0.17,1
92.42,1,1,5,0,-0.61,6,0.71,3
798.1,0,3,2,0,-0.5,6,0.58,1
90.39,3,5,1,0,-0.81,6,0.04,3
28.3,2,2,2,1,0.93,7,0.17,3
11.54,2,2,5,2,-1.05,2,0.32,3
950.72,0,5,6,0,-0.05,12,0.56,3
653.23,3,6,2,2,0.04,16,0.31,3
319.53,3,2,6,3,-0.56,6,0.4,2
430.82,3,5,5,0,0.56,1,0.06,0
23.75,2,6,5,1,-0.07,5,0.79,3
2.47,1,7,4,2,2.17,5,0.36,1
27.96,2,7,1,3,-0.39,4,0.3,2
232.13,1,4,0,0,0.11,11,0.6,3
21.76,2,1,2,3,0.1,13,0.39,0
41.65,2,5,7,0,0.78,20,0.79,3
11.99,2,6,5,2,-0.61,5,0.02,0
27.7,2,7,6,3,-0.56,2,0.14,0
